mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_leaf_nodes,param_max_features,param_max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.8884301662445069,0.043811376050073396,0.14280519485473633,0.04899872837232064,508,29,87,1288,39,182,"{'n_estimators': 508, 'min_samples_split': 29, 'min_samples_leaf': 87, 'max_leaf_nodes': 1288, 'max_features': 39, 'max_depth': 182}",0.625,0.5625,0.5625,0.5625,0.5625,0.575,0.024999999999999998,1
0.11819705963134766,0.0031450033895471133,0.10302329063415527,0.0004823486100419383,20,38,66,1798,647,626,"{'n_estimators': 20, 'min_samples_split': 38, 'min_samples_leaf': 66, 'max_leaf_nodes': 1798, 'max_features': 647, 'max_depth': 626}",0.625,0.5625,0.5625,0.5625,0.5625,0.575,0.024999999999999998,1
0.4324672222137451,0.03187626816256336,0.10280437469482422,0.00011371515533407093,237,53,85,697,812,726,"{'n_estimators': 237, 'min_samples_split': 53, 'min_samples_leaf': 85, 'max_leaf_nodes': 697, 'max_features': 812, 'max_depth': 726}",0.625,0.5625,0.5625,0.5625,0.5625,0.575,0.024999999999999998,1
1.1509825229644775,0.055872858696764574,0.20289835929870606,0.00024417985846765386,687,83,4,89,351,369,"{'n_estimators': 687, 'min_samples_split': 83, 'min_samples_leaf': 4, 'max_leaf_nodes': 89, 'max_features': 351, 'max_depth': 369}",0.625,0.5625,0.5625,0.5625,0.5625,0.575,0.024999999999999998,1
0.8459456920623779,0.06849381409657998,0.10256280899047851,0.0003755050265360937,472,48,94,1827,1302,1590,"{'n_estimators': 472, 'min_samples_split': 48, 'min_samples_leaf': 94, 'max_leaf_nodes': 1827, 'max_features': 1302, 'max_depth': 1590}",0.625,0.5625,0.5625,0.5625,0.5625,0.575,0.024999999999999998,1
1.0256596088409424,0.040261136679509195,0.18304381370544434,0.04017806428932,574,82,68,1892,104,488,"{'n_estimators': 574, 'min_samples_split': 82, 'min_samples_leaf': 68, 'max_leaf_nodes': 1892, 'max_features': 104, 'max_depth': 488}",0.625,0.5625,0.5625,0.5625,0.5625,0.575,0.024999999999999998,1
1.061080551147461,0.08258047687624191,0.20334558486938475,0.00026481199556415265,610,26,79,465,626,453,"{'n_estimators': 610, 'min_samples_split': 26, 'min_samples_leaf': 79, 'max_leaf_nodes': 465, 'max_features': 626, 'max_depth': 453}",0.625,0.5625,0.5625,0.5625,0.5625,0.575,0.024999999999999998,1
1.5537580490112304,0.03998540389158765,0.20342836380004883,0.0006665565157799143,903,78,26,2,708,1267,"{'n_estimators': 903, 'min_samples_split': 78, 'min_samples_leaf': 26, 'max_leaf_nodes': 2, 'max_features': 708, 'max_depth': 1267}",0.625,0.5625,0.5625,0.5625,0.5625,0.575,0.024999999999999998,1
1.177929973602295,0.03394922859588843,0.20382699966430665,0.0008443473469430158,661,64,76,1791,1563,450,"{'n_estimators': 661, 'min_samples_split': 64, 'min_samples_leaf': 76, 'max_leaf_nodes': 1791, 'max_features': 1563, 'max_depth': 450}",0.625,0.5625,0.5625,0.5625,0.5625,0.575,0.024999999999999998,1
2.0706791400909426,0.10199749051989757,0.20645780563354493,0.00214315653719241,571,37,16,356,1245,1019,"{'n_estimators': 571, 'min_samples_split': 37, 'min_samples_leaf': 16, 'max_leaf_nodes': 356, 'max_features': 1245, 'max_depth': 1019}",0.5625,0.5625,0.4375,0.5625,0.5625,0.5375,0.049999999999999996,88
1.5145200729370116,0.049427404117077606,0.20425400733947754,0.0007391673885740185,884,46,63,912,1688,202,"{'n_estimators': 884, 'min_samples_split': 46, 'min_samples_leaf': 63, 'max_leaf_nodes': 912, 'max_features': 1688, 'max_depth': 202}",0.625,0.5625,0.5625,0.5625,0.5625,0.575,0.024999999999999998,1
0.48758902549743655,0.03069904190055484,0.10753936767578125,0.0077989555401705305,286,29,92,1341,1040,1591,"{'n_estimators': 286, 'min_samples_split': 29, 'min_samples_leaf': 92, 'max_leaf_nodes': 1341, 'max_features': 1040, 'max_depth': 1591}",0.625,0.5625,0.5625,0.5625,0.5625,0.575,0.024999999999999998,1
1.8809601306915282,0.04024333392928326,0.2234416961669922,0.04035014424561618,997,10,22,434,199,1878,"{'n_estimators': 997, 'min_samples_split': 10, 'min_samples_leaf': 22, 'max_leaf_nodes': 434, 'max_features': 199, 'max_depth': 1878}",0.625,0.5625,0.5625,0.5625,0.5625,0.575,0.024999999999999998,1
1.2815780639648438,0.02350802617668286,0.10580234527587891,0.003216358599185645,369,49,31,621,1969,291,"{'n_estimators': 369, 'min_samples_split': 49, 'min_samples_leaf': 31, 'max_leaf_nodes': 621, 'max_features': 1969, 'max_depth': 291}",0.625,0.5625,0.5625,0.5625,0.5625,0.575,0.024999999999999998,1
1.3638627529144287,0.022420187441510298,0.20381555557250977,0.0010362551419617232,779,88,27,9,809,1650,"{'n_estimators': 779, 'min_samples_split': 88, 'min_samples_leaf': 27, 'max_leaf_nodes': 9, 'max_features': 809, 'max_depth': 1650}",0.625,0.5625,0.5625,0.5625,0.5625,0.575,0.024999999999999998,1
1.5340205669403075,0.03855412799458087,0.203179931640625,0.00023606201934979154,860,9,46,876,1881,1394,"{'n_estimators': 860, 'min_samples_split': 9, 'min_samples_leaf': 46, 'max_leaf_nodes': 876, 'max_features': 1881, 'max_depth': 1394}",0.625,0.5625,0.5625,0.5625,0.5625,0.575,0.024999999999999998,1
1.4869277954101563,0.04054259218210919,0.20349764823913574,0.0009024572866131611,856,38,68,259,355,772,"{'n_estimators': 856, 'min_samples_split': 38, 'min_samples_leaf': 68, 'max_leaf_nodes': 259, 'max_features': 355, 'max_depth': 772}",0.625,0.5625,0.5625,0.5625,0.5625,0.575,0.024999999999999998,1
0.6553350448608398,0.039018396893487316,0.1030390739440918,0.0005601550299523301,363,54,78,1501,32,622,"{'n_estimators': 363, 'min_samples_split': 54, 'min_samples_leaf': 78, 'max_leaf_nodes': 1501, 'max_features': 32, 'max_depth': 622}",0.625,0.5625,0.5625,0.5625,0.5625,0.575,0.024999999999999998,1
1.2068439960479735,0.07360938738802755,0.20415802001953126,0.0019200354309734209,691,4,89,1856,376,285,"{'n_estimators': 691, 'min_samples_split': 4, 'min_samples_leaf': 89, 'max_leaf_nodes': 1856, 'max_features': 376, 'max_depth': 285}",0.625,0.5625,0.5625,0.5625,0.5625,0.575,0.024999999999999998,1
0.15877790451049806,0.010011830696341425,0.10317702293395996,0.0004954530227576928,73,72,49,381,1472,305,"{'n_estimators': 73, 'min_samples_split': 72, 'min_samples_leaf': 49, 'max_leaf_nodes': 381, 'max_features': 1472, 'max_depth': 305}",0.625,0.5625,0.5625,0.5625,0.5625,0.575,0.024999999999999998,1
1.289672327041626,0.07864071008481678,0.20304365158081056,0.00037691699869455,764,77,74,892,1125,1693,"{'n_estimators': 764, 'min_samples_split': 77, 'min_samples_leaf': 74, 'max_leaf_nodes': 892, 'max_features': 1125, 'max_depth': 1693}",0.625,0.5625,0.5625,0.5625,0.5625,0.575,0.024999999999999998,1
